timestamp_ms,gpu_index,gpu_util_pct,mem_util_pct,power_w
1786148404981,0,0,0,73.86
1786148404981,1,0,0,73.43
1786148405262,0,0,0,73.88
1786148405262,1,0,0,73.42
1786148405409,0,0,0,73.90
1786148405409,1,0,0,73.40
1786148405545,0,0,0,73.88
1786148405545,1,0,0,73.39
1786148405681,0,0,0,73.92
1786148405681,1,0,0,73.39
1786148405818,0,0,0,73.95
1786148405818,1,0,0,73.37
1786148405955,0,0,0,73.87
1786148405955,1,0,0,73.39
1786148406090,0,0,0,73.89
1786148406090,1,0,0,73.39
1786148406226,0,0,0,73.94
1786148406226,1,0,0,73.39
1786148406362,0,0,0,73.91
1786148406362,1,0,0,73.40
1786148406497,0,0,0,73.84
1786148406497,1,0,0,73.43
1786148406633,0,0,0,73.90
1786148406633,1,0,0,73.44
1786148406774,0,0,0,73.96
1786148406774,1,0,0,73.43
1786148406910,0,0,0,73.86
1786148406910,1,0,0,73.43
1786148407046,0,0,0,73.88
1786148407046,1,0,0,73.42
1786148407182,0,0,0,73.94
1786148407182,1,0,0,73.42
1786148407319,0,0,0,73.86
1786148407319,1,0,0,73.41
1786148407842,0,0,0,73.88
1786148407842,1,0,0,73.44
1786148407978,0,0,0,73.92
1786148407978,1,0,0,73.45
1786148408114,0,0,0,73.96
1786148408114,1,0,0,73.44
1786148408249,0,0,0,73.87
1786148408249,1,0,0,73.43
1786148408385,0,0,0,73.88
1786148408385,1,0,0,73.42
1786148408522,0,0,0,73.93
1786148408522,1,0,0,73.42
1786148408659,0,0,0,73.87
1786148408659,1,0,0,73.41
1786148408794,0,0,0,73.82
1786148408794,1,0,0,73.40
1786148408929,0,0,0,73.90
1786148408929,1,0,0,73.40
1786148409135,0,0,0,73.81
1786148409135,1,0,0,73.40
1786148409269,0,0,0,73.83
1786148409269,1,0,0,73.40
1786148409404,0,0,0,73.87
1786148409404,1,0,0,73.41
1786148409540,0,0,0,73.83
1786148409540,1,0,0,73.41
1786148409676,0,0,0,73.81
1786148409676,1,0,0,73.42
1786148409811,0,0,0,73.90
1786148409811,1,0,0,73.42
1786148409947,0,0,0,73.89
1786148409947,1,0,0,73.40
1786148410083,0,0,0,73.82
1786148410083,1,0,0,73.40
1786148410219,0,0,0,73.85
1786148410219,1,0,0,73.39
1786148410354,0,0,0,73.92
1786148410354,1,0,0,73.40
1786148410490,0,0,0,73.83
1786148410490,1,0,0,73.39
1786148410625,0,0,0,73.82
1786148410625,1,0,0,73.39
1786148410760,0,0,0,73.88
1786148410760,1,0,0,73.39
1786148410896,0,0,0,73.88
1786148410896,1,0,0,73.38
1786148411032,0,0,0,73.82
1786148411032,1,0,0,73.40
1786148411167,0,0,0,73.88
1786148411167,1,0,0,73.38
1786148411303,0,0,0,73.95
1786148411303,1,0,0,73.39
1786148411438,0,0,0,73.86
1786148411438,1,0,0,73.40
1786148411574,0,0,0,73.89
1786148411574,1,0,0,73.39
1786148411710,0,0,0,73.96
1786148411710,1,0,0,73.39
1786148411845,0,0,0,73.87
1786148411845,1,0,0,73.41
1786148411981,0,0,0,73.86
1786148411981,1,0,0,73.39
1786148412116,0,0,0,73.95
1786148412116,1,0,0,73.40
1786148412252,0,0,0,73.88
1786148412252,1,0,0,73.40
1786148412388,0,0,0,73.84
1786148412388,1,0,0,73.40
1786148412525,0,0,0,73.92
1786148412525,1,0,0,73.41
1786148412662,0,0,0,73.95
1786148412662,1,0,0,73.41
1786148412798,0,0,0,73.86
1786148412798,1,0,0,73.42
1786148412933,0,0,0,73.89
1786148412933,1,0,0,73.42
1786148413069,0,0,0,73.98
1786148413069,1,0,0,73.43
1786148413204,0,0,0,73.90
1786148413204,1,0,0,73.42
1786148413340,0,0,0,73.88
1786148413340,1,0,0,73.43
1786148413476,0,0,0,73.95
1786148413476,1,0,0,73.44
1786148413610,0,0,0,73.86
1786148413610,1,0,0,73.44
1786148413746,0,0,0,73.87
1786148413746,1,0,0,73.44
1786148413948,0,0,0,73.96
1786148413948,1,0,0,73.43
1786148414082,0,0,0,73.88
1786148414082,1,0,0,73.43
1786148414221,0,0,0,73.86
1786148414221,1,0,0,73.44
1786148414386,0,0,0,73.89
1786148414386,1,0,0,73.44
1786148414553,0,0,0,73.82
1786148414553,1,0,0,73.42
1786148414691,0,0,0,73.80
1786148414691,1,0,0,73.41
1786148414827,0,0,0,73.89
1786148414827,1,0,0,73.41
1786148414962,0,0,0,73.86
1786148414962,1,0,0,73.41
1786148415098,0,0,0,73.79
1786148415098,1,0,0,73.39
1786148415232,0,0,0,73.83
1786148415232,1,0,0,73.39
1786148415368,0,0,0,73.90
1786148415368,1,0,0,73.39
1786148415503,0,0,0,73.81
1786148415503,1,0,0,73.41
1786148415637,0,0,0,73.84
1786148415637,1,0,0,73.42
1786148415772,0,0,0,73.92
1786148415772,1,0,0,73.41
1786148415908,0,0,0,73.87
1786148415908,1,0,0,73.39
1786148416043,0,0,0,73.83
1786148416043,1,0,0,73.38
1786148416178,0,0,0,73.89
1786148416178,1,0,0,73.38
1786148416314,0,0,0,73.94
1786148416314,1,0,0,73.39
1786148416448,0,0,0,73.82
1786148416448,1,0,0,73.37
1786148416583,0,0,0,73.87
1786148416583,1,0,0,73.37
1786148416718,0,0,0,73.92
1786148416718,1,0,0,73.36
1786148416853,0,0,0,73.83
1786148416853,1,0,0,73.37
1786148416988,0,0,0,73.85
1786148416988,1,0,0,73.39
1786148417123,0,0,0,73.93
1786148417123,1,0,0,73.40
1786148417259,0,0,0,73.85
1786148417259,1,0,0,73.40
1786148417395,0,0,0,73.85
1786148417395,1,0,0,73.41
1786148417530,0,0,0,73.94
1786148417530,1,0,0,73.41
1786148417665,0,0,0,73.93
1786148417665,1,0,0,73.42
1786148417800,0,0,0,73.87
1786148417800,1,0,0,73.42
1786148417935,0,0,0,73.91
1786148417935,1,0,0,73.40
1786148418070,0,0,0,73.98
1786148418070,1,0,0,73.42
1786148418204,0,0,0,73.89
1786148418204,1,0,0,73.40
1786148418340,0,0,0,73.90
1786148418340,1,0,0,73.40
1786148418474,0,0,0,73.98
1786148418474,1,0,0,73.40
1786148418609,0,0,0,73.95
1786148418609,1,0,0,73.40
1786148418744,0,0,0,73.86
1786148418744,1,0,0,73.42
1786148418879,0,0,0,73.90
1786148418879,1,0,0,73.42
1786148419014,0,0,0,74.00
1786148419014,1,0,0,73.43
1786148419149,0,0,0,73.87
1786148419149,1,0,0,73.44
1786148419283,0,0,0,73.89
1786148419283,1,0,0,73.44
1786148419418,0,0,0,73.95
1786148419418,1,0,0,73.43
1786148419554,0,0,0,73.86
1786148419554,1,0,0,73.46
1786148419689,0,0,0,73.86
1786148419689,1,0,0,73.45
1786148419824,0,0,0,73.94
1786148419824,1,0,0,73.42
1786148419959,0,0,0,73.85
1786148419959,1,0,0,73.42
1786148420094,0,0,0,73.83
1786148420094,1,0,0,73.41
1786148420229,0,0,0,73.90
1786148420229,1,0,0,73.41
1786148420364,0,0,0,73.89
1786148420364,1,0,0,73.38
1786148420500,0,0,0,73.83
1786148420500,1,0,0,73.39
1786148420636,0,0,0,73.86
1786148420636,1,0,0,73.40
1786148420772,0,0,0,73.93
1786148420772,1,0,0,73.41
1786148420906,0,0,0,73.86
1786148420906,1,0,0,73.42
1786148421041,0,0,0,73.84
1786148421041,1,0,0,73.40
1786148421176,0,0,0,73.91
1786148421176,1,0,0,73.42
1786148421311,0,0,0,73.85
1786148421311,1,0,0,73.40
1786148421512,0,0,0,73.85
1786148421512,1,0,0,73.40
1786148421648,0,0,0,73.88
1786148421648,1,0,0,73.38
1786148421783,0,0,0,73.89
1786148421783,1,0,0,73.40
1786148421917,0,0,0,73.84
1786148421917,1,0,0,73.40
1786148422053,0,0,0,73.88
1786148422053,1,0,0,73.41
1786148422188,0,0,0,73.87
1786148422188,1,0,0,73.42
1786148422324,0,0,0,73.83
1786148422324,1,0,0,73.43
1786148422459,0,0,0,73.86
1786148422459,1,0,0,73.44
1786148422594,0,0,0,73.95
1786148422594,1,0,0,73.44
1786148422729,0,0,0,73.87
1786148422729,1,0,0,73.43
1786148422864,0,0,0,73.87
1786148422864,1,0,0,73.44
1786148422999,0,0,0,73.97
1786148422999,1,0,0,73.42
1786148423134,0,0,0,73.91
1786148423134,1,0,0,73.43
1786148423269,0,0,0,73.88
1786148423269,1,0,0,73.42
1786148423404,0,0,0,73.97
1786148423404,1,0,0,73.42
1786148423539,0,0,0,74.00
1786148423539,1,0,0,73.42
1786148423674,0,0,0,73.90
1786148423674,1,0,0,73.44
1786148423808,0,0,0,73.90
1786148423808,1,0,0,73.43
1786148423944,0,0,0,73.95
1786148423944,1,0,0,73.42
1786148424078,0,0,0,73.90
1786148424078,1,0,0,73.43
1786148424222,0,0,0,73.84
1786148424222,1,0,0,73.40
1786148424356,0,0,0,73.87
1786148424356,1,0,0,73.40
1786148424491,0,0,0,73.82
1786148424491,1,0,0,73.40
1786148424626,0,0,0,73.81
1786148424626,1,0,0,73.40
1786148424761,0,0,0,73.83
1786148424761,1,0,0,73.39
1786148424897,0,0,0,73.88
1786148424897,1,0,0,73.42
1786148425032,0,0,0,73.82
1786148425032,1,0,0,73.42
1786148425167,0,0,0,73.82
1786148425167,1,0,0,73.45
1786148425302,0,0,0,73.94
1786148425302,1,0,0,73.44
1786148425437,0,0,0,73.85
1786148425437,1,0,0,73.46
1786148425572,0,0,0,73.83
1786148425572,1,0,0,73.46
1786148425707,0,0,0,73.92
1786148425707,1,0,0,73.46
1786148425843,0,0,0,73.89
1786148425843,1,0,0,73.46
1786148425978,0,0,0,73.81
1786148425978,1,0,0,73.44
1786148426113,0,0,0,73.86
1786148426113,1,0,0,73.46
1786148426250,0,0,0,73.90
1786148426250,1,0,0,73.45
1786148426385,0,0,0,73.79
1786148426385,1,0,0,73.47
1786148426519,0,0,0,73.79
1786148426519,1,0,0,73.44
1786148426656,0,0,0,73.85
1786148426656,1,0,0,73.45
1786148426791,0,0,0,73.80
1786148426791,1,0,0,73.45
1786148426925,0,0,0,73.80
1786148426925,1,0,0,73.44
1786148427060,0,0,0,73.83
1786148427060,1,0,0,73.43
1786148427195,0,0,0,73.84
1786148427195,1,0,0,73.43
1786148427330,0,0,0,73.83
1786148427330,1,0,0,73.43
1786148427465,0,0,0,73.86
1786148427465,1,0,0,73.40
1786148427600,0,0,0,73.93
1786148427600,1,0,0,73.39
1786148427737,0,0,0,73.86
1786148427737,1,0,0,73.39
1786148427874,0,0,0,73.85
1786148427874,1,0,0,73.40
1786148428010,0,0,0,73.96
1786148428010,1,0,0,73.39
1786148428146,0,0,0,73.90
1786148428146,1,0,0,73.39
1786148428282,0,0,0,73.86
1786148428282,1,0,0,73.37
1786148428419,0,0,0,73.92
1786148428419,1,0,0,73.39
1786148428555,0,0,0,73.93
1786148428555,1,0,0,73.39
1786148428691,0,0,0,73.84
1786148428691,1,0,0,73.39
1786148428827,0,0,0,73.88
1786148428827,1,0,0,73.40
1786148428966,0,0,0,73.94
1786148428966,1,0,0,73.39
1786148429105,0,0,0,73.82
1786148429105,1,0,0,73.39
1786148429241,0,0,0,73.84
1786148429241,1,0,0,73.39
1786148429383,0,0,0,73.88
1786148429383,1,0,0,73.40
1786148429519,0,0,0,73.86
1786148429519,1,0,0,73.39
1786148429656,0,0,0,73.86
1786148429656,1,0,0,73.41
1786148429792,0,0,0,73.97
1786148429792,1,0,0,73.42
1786148429928,0,0,0,73.92
1786148429928,1,0,0,73.42
1786148430064,0,0,0,73.87
1786148430064,1,0,0,73.43
1786148430200,0,0,0,73.89
1786148430200,1,0,0,73.43
1786148430336,0,0,0,73.95
1786148430336,1,0,0,73.43
1786148430471,0,0,0,73.86
1786148430471,1,0,0,73.43
1786148430606,0,0,0,73.86
1786148430606,1,0,0,73.41
1786148430741,0,0,0,73.93
1786148430741,1,0,0,73.42
1786148430876,0,0,0,73.89
1786148430876,1,0,0,73.43
1786148431011,0,0,0,73.85
1786148431011,1,0,0,73.41
1786148431146,0,0,0,73.91
1786148431146,1,0,0,73.41
1786148431281,0,0,0,74.00
1786148431281,1,0,0,73.42
1786148431418,0,0,0,73.86
1786148431418,1,0,0,73.42
1786148431553,0,0,0,73.89
1786148431553,1,0,0,73.43
1786148431688,0,0,0,73.97
1786148431688,1,0,0,73.43
1786148431823,0,0,0,73.86
1786148431823,1,0,0,73.43
1786148431959,0,0,0,73.89
1786148431959,1,0,0,73.42
1786148432094,0,0,0,73.98
1786148432094,1,0,0,73.42
1786148432230,0,0,0,73.85
1786148432230,1,0,0,73.42
1786148432365,0,0,0,73.85
1786148432365,1,0,0,73.42
1786148432500,0,0,0,73.92
1786148432500,1,0,0,73.40
1786148432635,0,0,0,73.91
1786148432635,1,0,0,73.40
1786148432769,0,0,0,73.83
1786148432769,1,0,0,73.40
1786148432904,0,0,0,73.83
1786148432904,1,0,0,73.40
1786148433038,0,0,0,73.90
1786148433038,1,0,0,73.41
1786148433171,0,0,0,73.81
1786148433171,1,0,0,73.43
1786148433306,0,0,0,73.81
1786148433306,1,0,0,73.42
1786148433440,0,0,0,73.87
1786148433440,1,0,0,73.42
1786148433575,0,0,0,73.89
1786148433575,1,0,0,73.42
1786148433710,0,0,0,73.82
1786148433710,1,0,0,73.41
1786148433844,0,0,0,73.84
1786148433844,1,0,0,73.41
1786148433979,0,0,0,73.92
1786148433979,1,0,0,73.41
1786148434114,0,0,0,73.82
1786148434114,1,0,0,73.40
1786148434250,0,0,0,73.83
1786148434250,1,0,0,73.39
1786148434385,0,0,0,73.89
1786148434385,1,0,0,73.40
1786148434527,0,0,0,73.83
1786148434527,1,0,0,73.39
1786148434663,0,0,0,73.83
1786148434663,1,0,0,73.41
1786148434798,0,0,0,73.92
1786148434798,1,0,0,73.41
1786148434934,0,0,0,73.88
1786148434934,1,0,0,73.39
1786148435069,0,0,0,73.84
1786148435069,1,0,0,73.39
1786148435204,0,0,0,73.90
1786148435204,1,0,0,73.39
1786148435340,0,0,0,73.93
1786148435340,1,0,0,73.39
1786148435476,0,0,0,73.87
1786148435476,1,0,0,73.39
1786148435611,0,0,0,73.90
1786148435611,1,0,0,73.39
1786148435747,0,0,0,73.98
1786148435747,1,0,0,73.37
1786148435882,0,0,0,73.94
1786148435882,1,0,0,73.39
1786148436018,0,0,0,73.91
1786148436018,1,0,0,73.37
1786148436154,0,0,0,73.95
1786148436154,1,0,0,73.38
1786148436290,0,0,0,73.99
1786148436290,1,0,0,73.39
1786148436425,0,0,0,73.88
1786148436425,1,0,0,73.39
1786148436560,0,0,0,73.88
1786148436560,1,0,0,73.39
1786148436696,0,0,0,73.93
1786148436696,1,0,0,73.39
1786148436865,0,0,0,73.87
1786148436865,1,0,0,73.37
1786148437001,0,0,0,73.90
1786148437001,1,0,0,73.38
1786148437137,0,0,0,73.96
1786148437137,1,0,0,73.38
1786148437272,0,0,0,73.87
1786148437272,1,0,0,73.39
1786148437407,0,0,0,73.87
1786148437407,1,0,0,73.40
1786148437542,0,0,0,73.94
1786148437542,1,0,0,73.40
1786148437677,0,0,0,73.90
1786148437677,1,0,0,73.42
1786148437813,0,0,0,73.85
1786148437813,1,0,0,73.41
1786148437948,0,0,0,73.90
1786148437948,1,0,0,73.43
1786148438083,0,0,0,73.95
1786148438083,1,0,0,73.40
1786148438219,0,0,0,73.83
1786148438219,1,0,0,73.42
1786148438354,0,0,0,73.86
1786148438354,1,0,0,73.41
1786148438489,0,0,0,73.92
1786148438489,1,0,0,73.42
1786148438624,0,0,0,73.84
1786148438624,1,0,0,73.43
1786148438761,0,0,0,73.84
1786148438761,1,0,0,73.42
1786148438896,0,0,0,73.91
1786148438896,1,0,0,73.40
1786148439031,0,0,0,73.84
1786148439031,1,0,0,73.39
1786148439169,0,0,0,73.81
1786148439169,1,0,0,73.39
1786148439304,0,0,0,73.88
1786148439304,1,0,0,73.40
1786148439440,0,0,0,73.90
1786148439440,1,0,0,73.41
1786148439576,0,0,0,73.79
1786148439576,1,0,0,73.38
1786148439711,0,0,0,73.91
1786148439711,1,0,0,73.39
1786148440001,0,0,0,73.82
1786148440001,1,0,0,73.39
1786148440187,0,0,0,73.87
1786148440187,1,0,0,73.40
1786148440323,0,0,0,73.94
1786148440323,1,0,0,73.39
1786148440458,0,0,0,73.88
1786148440458,1,0,0,73.39
1786148440594,0,0,0,73.88
1786148440594,1,0,0,73.38
1786148440730,0,0,0,73.94
1786148440730,1,0,0,73.41
1786148440866,0,0,0,73.86
1786148440866,1,0,0,73.40
1786148441002,0,0,0,73.85
1786148441002,1,0,0,73.40
1786148441139,0,0,0,73.88
1786148441139,1,0,0,73.39
1786148441275,0,0,0,73.89
1786148441275,1,0,0,73.39
1786148441412,0,0,0,73.85
1786148441412,1,0,0,73.39
1786148441548,0,0,0,73.88
1786148441548,1,0,0,73.39
1786148441683,0,0,0,73.96
1786148441683,1,0,0,73.38
1786148441819,0,0,0,73.88
1786148441819,1,0,0,73.36
1786148441954,0,0,0,73.88
1786148441954,1,0,0,73.37
1786148442089,0,0,0,73.98
1786148442089,1,0,0,73.37
1786148442224,0,0,0,73.92
1786148442224,1,0,0,73.38
1786148442359,0,0,0,73.87
1786148442359,1,0,0,73.39
1786148442494,0,0,0,73.92
1786148442494,1,0,0,73.39
1786148442629,0,0,0,73.95
1786148442629,1,0,0,73.38
1786148442764,0,0,0,73.87
1786148442764,1,0,0,73.39
1786148442900,0,0,0,73.88
1786148442900,1,0,0,73.39
1786148443036,0,0,0,73.94
1786148443036,1,0,0,73.39
1786148443172,0,0,0,73.87
1786148443172,1,0,0,73.40
1786148443307,0,0,0,73.86
1786148443307,1,0,0,73.39
1786148443443,0,0,0,73.90
1786148443443,1,0,0,73.37
1786148443578,0,0,0,73.84
1786148443578,1,0,0,73.40
1786148443713,0,0,0,73.82
1786148443713,1,0,0,73.39
1786148443847,0,0,0,73.84
1786148443847,1,0,0,73.42
1786148443982,0,0,0,73.89
1786148443982,1,0,0,73.43
1786148444117,0,0,0,73.82
1786148444117,1,0,0,73.43
1786148444251,0,0,0,73.81
1786148444251,1,0,0,73.43
1786148444386,0,0,0,73.92
1786148444386,1,0,0,73.44
1786148444520,0,0,0,73.81
1786148444520,1,0,0,73.44
1786148444655,0,0,0,73.80
1786148444655,1,0,0,73.43
1786148444796,0,0,0,73.89
1786148444796,1,0,0,73.44
1786148444931,0,0,0,73.83
1786148444931,1,0,0,73.42
1786148445067,0,0,0,73.80
1786148445067,1,0,0,73.42
1786148445202,0,0,0,73.83
1786148445202,1,0,0,73.41
1786148445339,0,0,0,73.88
1786148445339,1,0,0,73.42
1786148445476,0,0,0,73.82
1786148445476,1,0,0,73.42
1786148445613,0,0,0,73.83
1786148445613,1,0,0,73.41
1786148445749,0,0,0,73.88
1786148445749,1,0,0,73.40
1786148445886,0,0,0,73.81
1786148445886,1,0,0,73.41
1786148446023,0,0,0,73.83
1786148446023,1,0,0,73.40
1786148446159,0,0,0,73.87
1786148446159,1,0,0,73.38
1786148446294,0,0,0,74.98
1786148446294,1,0,0,73.37
1786148446455,0,0,0,80.10
1786148446455,1,0,0,82.31
1786148446589,0,4,0,90.11
1786148446589,1,0,0,86.75
1786148446720,0,0,0,94.91
1786148446720,1,0,0,91.70
1786148446851,0,4,0,104.00
1786148446851,1,4,0,102.19
1786148447005,0,4,0,108.82
1786148447005,1,4,0,106.31
1786148447152,0,0,0,113.66
1786148447152,1,0,0,111.70
1786148447284,0,30,3,129.54
1786148447284,1,94,3,127.88
1786148447415,0,30,3,132.93
1786148447415,1,94,3,131.59
1786148447547,0,29,2,136.76
1786148447547,1,95,3,135.00
1786148447680,0,28,2,143.47
1786148447680,1,92,3,142.82
1786148447813,0,28,2,147.06
1786148447813,1,92,3,146.26
1786148447946,0,28,2,150.74
1786148447946,1,92,4,150.61
1786148448079,0,27,0,152.06
1786148448079,1,100,0,151.83
1786148448211,0,27,0,152.45
1786148448211,1,100,0,151.73
1786148448342,0,0,0,149.19
1786148448342,1,0,0,148.62
1786148448474,0,0,0,141.90
1786148448474,1,0,0,140.66
1786148448605,0,0,0,137.95
1786148448605,1,0,0,137.26
1786148448736,0,0,0,134.71
1786148448736,1,0,0,133.66
1786148448867,0,0,0,127.54
1786148448867,1,0,0,125.32
1786148448997,0,0,0,126.21
1786148448997,1,0,0,123.63
1786148449128,0,0,0,125.97
1786148449128,1,0,0,123.39
1786148449259,0,0,0,123.09
1786148449259,1,0,0,120.63
1786148449390,0,0,0,122.29
1786148449390,1,0,0,120.64
1786148449520,0,0,0,122.21
1786148449520,1,0,0,120.65
1786148449650,0,0,0,122.24
1786148449650,1,0,0,120.66
1786148449781,0,0,0,122.35
1786148449781,1,0,0,120.67
1786148449912,0,0,0,122.27
