time,container,chip,metric,value
2026-06-28T01:34:55.797248Z,trainer-a,3,memory_used,4482122240.0
2026-06-28T01:34:55.797248Z,trainer-a,6,memory_used,4482122240.0
2026-06-28T01:34:55.797249Z,trainer-a,5,memory_used,4482122240.0
2026-06-28T01:34:55.797252Z,trainer-a,4,memory_used,4482122240.0
2026-06-28T01:34:55.797257Z,trainer-a,3,duty_cycle,33.0
2026-06-28T01:34:55.797261Z,trainer-a,7,duty_cycle,43.0
2026-06-28T01:34:55.797264Z,trainer-a,4,duty_cycle,37.0
2026-06-28T01:34:55.797266Z,trainer-a,6,duty_cycle,34.0
2026-06-28T01:34:55.797268Z,trainer-a,2,duty_cycle,41.0
2026-06-28T01:34:55.797271Z,trainer-a,0,duty_cycle,44.0
2026-06-28T01:34:55.797272Z,trainer-a,5,duty_cycle,33.0
2026-06-28T01:34:55.797273Z,trainer-a,1,duty_cycle,42.0
2026-06-28T01:35:45.797597Z,trainer-a,4,memory_total,16909332480.0
2026-06-28T01:35:45.797602Z,trainer-a,0,memory_total,16909332480.0
2026-06-28T01:35:45.797603Z,trainer-a,7,memory_total,16909332480.0
2026-06-28T01:35:45.797604Z,trainer-a,3,memory_total,16909332480.0
2026-06-28T01:35:45.797605Z,trainer-a,2,memory_total,16909332480.0
2026-06-28T01:35:45.797606Z,trainer-a,5,memory_total,16909332480.0
2026-06-28T01:35:45.797609Z,trainer-a,6,memory_total,16909332480.0
2026-06-28T01:35:45.797613Z,trainer-a,1,memory_total,16909332480.0
2026-06-28T01:35:45.797614Z,trainer-a,2,memory_used,4337955328.0
2026-06-28T01:35:45.797615Z,trainer-a,7,memory_used,4337955328.0
2026-06-28T01:35:45.797617Z,trainer-a,0,memory_used,4345499648.0
2026-06-28T01:35:45.797618Z,trainer-a,3,memory_used,4337955328.0
2026-06-28T01:35:45.797618Z,trainer-a,5,memory_used,4337955328.0
2026-06-28T01:35:45.797619Z,trainer-a,1,memory_used,4337955328.0
2026-06-28T01:35:45.797620Z,trainer-a,6,memory_used,4337955328.0
2026-06-28T01:35:45.797621Z,trainer-a,4,memory_used,4337955328.0
2026-06-28T01:35:45.797625Z,trainer-a,7,duty_cycle,46.0
2026-06-28T01:35:45.797626Z,trainer-a,5,duty_cycle,33.0
2026-06-28T01:35:45.797627Z,trainer-a,0,duty_cycle,44.0
2026-06-28T01:35:45.797628Z,trainer-a,2,duty_cycle,40.0
2026-06-28T01:35:45.797630Z,trainer-a,1,duty_cycle,41.0
2026-06-28T01:35:45.797631Z,trainer-a,6,duty_cycle,30.0
2026-06-28T01:35:45.797632Z,trainer-a,3,duty_cycle,34.0
2026-06-28T01:35:45.797632Z,trainer-a,4,duty_cycle,35.0
