time,container,chip,metric,value
2026-06-28T04:45:35.797275Z,trainer-a,7,memory_total,16909332480.0
2026-06-28T04:45:35.797276Z,trainer-a,0,memory_total,16909332480.0
2026-06-28T04:45:35.797278Z,trainer-a,1,memory_total,16909332480.0
2026-06-28T04:45:35.797279Z,trainer-a,2,memory_total,16909332480.0
2026-06-28T04:45:35.797280Z,trainer-a,3,memory_total,16909332480.0
2026-06-28T04:45:35.797280Z,trainer-a,5,memory_total,16909332480.0
2026-06-28T04:45:35.797281Z,trainer-a,4,memory_used,4460052480.0
2026-06-28T04:45:35.797282Z,trainer-a,6,memory_used,4452974592.0
2026-06-28T04:45:35.797283Z,trainer-a,0,memory_used,4467609088.0
2026-06-28T04:45:35.797284Z,trainer-a,2,memory_used,4460052480.0
2026-06-28T04:45:35.797286Z,trainer-a,3,memory_used,4460052480.0
2026-06-28T04:45:35.797287Z,trainer-a,1,memory_used,4460052480.0
2026-06-28T04:45:35.797289Z,trainer-a,5,memory_used,4452974592.0
2026-06-28T04:45:35.797289Z,trainer-a,7,memory_used,4452974592.0
2026-06-28T04:45:35.797293Z,trainer-a,0,duty_cycle,46.0
2026-06-28T04:45:35.797295Z,trainer-a,2,duty_cycle,40.0
2026-06-28T04:45:35.797295Z,trainer-a,6,duty_cycle,33.0
2026-06-28T04:45:35.797296Z,trainer-a,4,duty_cycle,35.0
2026-06-28T04:45:35.797297Z,trainer-a,1,duty_cycle,44.0
2026-06-28T04:45:35.797298Z,trainer-a,5,duty_cycle,34.0
2026-06-28T04:45:35.797298Z,trainer-a,7,duty_cycle,46.0
2026-06-28T04:45:35.797299Z,trainer-a,3,duty_cycle,37.0
2026-06-28T04:46:11.080510Z,sampler-a,4,memory_total,16909332480.0
2026-06-28T04:46:11.080514Z,sampler-a,0,memory_total,16909332480.0
2026-06-28T04:46:11.080515Z,sampler-a,5,memory_total,16909332480.0
2026-06-28T04:46:11.080516Z,sampler-a,6,memory_total,16909332480.0
2026-06-28T04:46:11.080517Z,sampler-a,2,memory_total,16909332480.0
2026-06-28T04:46:11.080518Z,sampler-a,7,memory_total,16909332480.0
2026-06-28T04:46:11.080519Z,sampler-a,1,memory_total,16909332480.0
2026-06-28T04:46:11.080520Z,sampler-a,3,memory_total,16909332480.0
2026-06-28T04:46:11.080521Z,sampler-a,0,memory_used,15853495296.0
2026-06-28T04:46:11.080534Z,sampler-a,0,duty_cycle,21.0
2026-06-28T04:46:25.797583Z,trainer-a,1,memory_total,16909332480.0
2026-06-28T04:46:25.797585Z,trainer-a,2,memory_total,16909332480.0
2026-06-28T04:46:25.797590Z,trainer-a,5,memory_total,16909332480.0
2026-06-28T04:46:25.797591Z,trainer-a,6,memory_total,16909332480.0
