timestamp_ms,gpu_index,gpu_util_pct,mem_util_pct,power_w
1785886538118,0,0,0,70.48
1785886538118,1,0,0,69.70
1785886538401,0,0,0,70.45
1785886538401,1,0,0,69.78
1785886538553,0,0,0,70.44
1785886538553,1,0,0,69.69
1785886538689,0,0,0,70.46
1785886538689,1,0,0,69.71
1785886538824,0,0,0,70.45
1785886538824,1,0,0,69.78
1785886538959,0,0,0,70.44
1785886538959,1,0,0,69.74
1785886539095,0,0,0,70.43
1785886539095,1,0,0,69.72
1785886539230,0,0,0,70.44
1785886539230,1,0,0,69.73
1785886539366,0,0,0,70.43
1785886539366,1,0,0,69.76
1785886539502,0,0,0,70.43
1785886539502,1,0,0,69.70
1785886539637,0,0,0,70.43
1785886539637,1,0,0,69.72
1785886539771,0,0,0,70.41
1785886539771,1,0,0,69.71
1785886539907,0,0,0,70.41
1785886539907,1,0,0,69.66
1785886540044,0,0,0,70.42
1785886540044,1,0,0,69.71
1785886540179,0,0,0,70.43
1785886540179,1,0,0,69.71
1785886540315,0,0,0,70.41
1785886540315,1,0,0,69.65
1785886540451,0,0,0,70.40
1785886540451,1,0,0,69.64
1785886540596,0,0,0,70.40
1785886540596,1,0,0,69.69
1785886540813,0,0,0,70.43
1785886540813,1,0,0,69.69
1785886541033,0,0,0,70.43
1785886541033,1,0,0,69.73
1785886541168,0,0,0,70.43
1785886541168,1,0,0,69.74
1785886541302,0,0,0,70.45
1785886541302,1,0,0,69.68
1785886541438,0,0,0,70.45
1785886541438,1,0,0,69.74
1785886541573,0,0,0,70.49
1785886541573,1,0,0,69.77
1785886541709,0,0,0,70.47
1785886541709,1,0,0,69.74
1785886541845,0,0,0,70.47
1785886541845,1,0,0,69.70
1785886541981,0,0,0,70.48
1785886541981,1,0,0,69.69
1785886542116,0,0,0,70.49
1785886542116,1,0,0,69.69
1785886542251,0,0,0,70.51
1785886542251,1,0,0,69.71
1785886542387,0,0,0,70.53
1785886542387,1,0,0,69.71
1785886542523,0,0,0,70.55
1785886542523,1,0,0,69.72
1785886542658,0,0,0,70.51
1785886542658,1,0,0,69.64
1785886542795,0,0,0,70.52
1785886542795,1,0,0,69.71
1785886542931,0,0,0,70.51
1785886542931,1,0,0,69.75
1785886543066,0,0,0,70.50
1785886543066,1,0,0,69.67
1785886543202,0,0,0,70.49
1785886543202,1,0,0,69.68
1785886543337,0,0,0,70.49
1785886543337,1,0,0,69.75
1785886543473,0,0,0,70.46
1785886543473,1,0,0,69.74
1785886543609,0,0,0,70.47
1785886543609,1,0,0,69.68
1785886543743,0,0,0,70.47
1785886543743,1,0,0,69.74
1785886543880,0,0,0,70.48
1785886543880,1,0,0,69.79
1785886544016,0,0,0,70.47
1785886544016,1,0,0,69.72
1785886544152,0,0,0,70.49
1785886544152,1,0,0,69.74
1785886544287,0,0,0,70.47
1785886544287,1,0,0,69.73
1785886544512,0,0,0,70.50
1785886544512,1,0,0,69.69
1785886544647,0,0,0,70.51
1785886544647,1,0,0,69.72
1785886544782,0,0,0,70.52
1785886544782,1,0,0,69.75
1785886544917,0,0,0,70.52
1785886544917,1,0,0,69.66
1785886545052,0,0,0,70.49
1785886545052,1,0,0,69.68
1785886545187,0,0,0,70.47
1785886545187,1,0,0,69.75
1785886545324,0,0,0,70.45
1785886545324,1,0,0,69.70
