timestamp_ms,gpu_index,gpu_util_pct,mem_util_pct,power_w
1786162531550,0,0,0,69.18
1786162531550,1,0,0,68.69
1786162531843,0,0,0,69.19
1786162531843,1,0,0,68.70
1786162531979,0,0,0,69.17
1786162531979,1,0,0,68.68
1786162532117,0,0,0,69.17
1786162532117,1,0,0,68.70
1786162532256,0,0,0,69.18
1786162532256,1,0,0,68.66
1786162532392,0,0,0,69.16
1786162532392,1,0,0,68.70
1786162532528,0,0,0,69.15
1786162532528,1,0,0,68.69
1786162532665,0,0,0,69.17
1786162532665,1,0,0,68.68
1786162532800,0,0,0,69.16
1786162532800,1,0,0,68.61
1786162532937,0,0,0,69.18
1786162532937,1,0,0,68.67
1786162533072,0,0,0,69.21
1786162533072,1,0,0,68.59
1786162533209,0,0,0,69.22
1786162533209,1,0,0,68.59
1786162533346,0,0,0,69.24
1786162533346,1,0,0,68.59
1786162533483,0,0,0,69.24
1786162533483,1,0,0,68.57
1786162533619,0,0,0,69.21
1786162533619,1,0,0,68.57
1786162533756,0,0,0,69.18
1786162533756,1,0,0,68.55
1786162533892,0,0,0,69.17
1786162533892,1,0,0,68.57
1786162534031,0,0,0,69.12
1786162534031,1,0,0,68.63
1786162534168,0,0,0,69.19
1786162534168,1,0,0,68.64
1786162534398,0,0,0,69.19
1786162534398,1,0,0,68.73
1786162534616,0,0,0,69.21
1786162534616,1,0,0,68.74
1786162534752,0,0,0,69.20
1786162534752,1,0,0,68.76
1786162534888,0,0,0,69.23
1786162534888,1,0,0,68.75
1786162535029,0,0,0,69.20
1786162535029,1,0,0,68.78
1786162535166,0,0,0,69.22
1786162535166,1,0,0,68.79
1786162535302,0,0,0,69.17
1786162535302,1,0,0,68.79
1786162535440,0,0,0,69.22
1786162535440,1,0,0,68.75
1786162535577,0,0,0,69.19
1786162535577,1,0,0,68.75
1786162535714,0,0,0,69.18
1786162535714,1,0,0,68.74
1786162535852,0,0,0,69.16
1786162535852,1,0,0,68.74
1786162535989,0,0,0,69.14
1786162535989,1,0,0,68.70
1786162536126,0,0,0,69.10
1786162536126,1,0,0,68.63
1786162536263,0,0,0,69.12
1786162536263,1,0,0,68.65
1786162536401,0,0,0,69.13
1786162536401,1,0,0,68.59
1786162536538,0,0,0,69.12
1786162536538,1,0,0,68.57
1786162536675,0,0,0,69.18
1786162536675,1,0,0,68.60
1786162536811,0,0,0,69.18
1786162536811,1,0,0,68.62
1786162536948,0,0,0,69.20
1786162536948,1,0,0,68.62
1786162537085,0,0,0,69.18
1786162537085,1,0,0,68.65
1786162537222,0,0,0,69.23
1786162537222,1,0,0,68.61
1786162537359,0,0,0,69.19
1786162537359,1,0,0,68.61
1786162537495,0,0,0,69.18
1786162537495,1,0,0,68.64
1786162537631,0,0,0,69.15
1786162537631,1,0,0,68.63
1786162537767,0,0,0,69.15
1786162537767,1,0,0,68.64
1786162537904,0,0,0,69.12
1786162537904,1,0,0,68.61
1786162538043,0,0,0,69.10
1786162538043,1,0,0,68.65
1786162538257,0,0,0,69.10
1786162538257,1,0,0,68.68
1786162538393,0,0,0,69.12
1786162538393,1,0,0,68.68
1786162538530,0,0,0,69.19
1786162538530,1,0,0,68.64
1786162538666,0,0,0,69.19
1786162538666,1,0,0,68.66
1786162538801,0,0,0,69.20
1786162538801,1,0,0,68.68
1786162538937,0,0,0,69.23
1786162538937,1,0,0,68.69
1786162539073,0,0,0,69.25
1786162539073,1,0,0,68.67
1786162539209,0,0,0,69.24
1786162539209,1,0,0,68.69
1786162539346,0,0,0,69.22
1786162539346,1,0,0,68.69
1786162539483,0,0,0,69.20
1786162539483,1,0,0,68.70
1786162539618,0,0,0,69.19
1786162539618,1,0,0,68.72
1786162539755,0,0,0,69.17
1786162539755,1,0,0,68.69
1786162539891,0,0,0,69.14
1786162539891,1,0,0,68.71
1786162540029,0,0,0,69.24
1786162540029,1,0,0,68.71
1786162540166,0,0,0,69.33
1786162540166,1,0,0,68.67
1786162540303,0,0,0,69.33
1786162540303,1,0,0,68.72
1786162540440,0,0,0,69.32
1786162540440,1,0,0,68.69
1786162540577,0,0,0,69.30
1786162540577,1,0,0,68.68
1786162540714,0,0,0,69.32
1786162540714,1,0,0,68.66
1786162540850,0,0,0,69.31
1786162540850,1,0,0,68.62
1786162540987,0,0,0,69.34
1786162540987,1,0,0,68.67
1786162541124,0,0,0,69.28
1786162541124,1,0,0,68.69
1786162541262,0,0,0,69.17
1786162541262,1,0,0,68.64
1786162541398,0,0,0,69.23
1786162541398,1,0,0,68.66
1786162541535,0,0,0,69.23
1786162541535,1,0,0,68.70
1786162541671,0,0,0,69.20
1786162541671,1,0,0,68.68
1786162541807,0,0,0,69.18
1786162541807,1,0,0,68.71
1786162541944,0,0,0,69.23
1786162541944,1,0,0,68.71
1786162542080,0,0,0,69.24
1786162542080,1,0,0,68.69
1786162542217,0,0,0,69.32
1786162542217,1,0,0,68.71
1786162542354,0,0,0,69.28
1786162542354,1,0,0,68.68
1786162542491,0,0,0,69.32
1786162542491,1,0,0,68.68
1786162542628,0,0,0,69.27
1786162542628,1,0,0,68.69
1786162542765,0,0,0,69.31
1786162542765,1,0,0,68.67
1786162542902,0,0,0,69.25
1786162542902,1,0,0,68.66
1786162543040,0,0,0,69.22
1786162543040,1,0,0,68.66
1786162543177,0,0,0,69.17
1786162543177,1,0,0,68.66
1786162543314,0,0,0,69.12
